TRANSACTION_ID,TRANSACTION_LINE_ID,LINE_KEY,CLIENT_NAME,CLIENT_GROUP,ASSET_REFERENCE_ID,ASSET_NAME,ASSET_CATEGORY,ASSET_FAMILY,ASSET_SUBFAMILY,ASSET_UNIT_WEIGHT_KG,ASSET_DESCRIPTION,BATCH_SIZE,ASSET_SUPPLIERS,ASSET_SUPPLIERS_COUNT,YEAR
134603,13,3173_1695709276756_6046,Concept 4 SRL - Kiabi,Group - Kiabi,11890,105.869,Fashion Accessories,Eyewear,Sunglasses,0.029600000000000005,BIQ30 / ICOS24GROND-BEIGEE,1344,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Wenzhou Dongtian Glasses Manufacture Co.,Ltd""]",2,2024
145034,1,3006_1702526179464_21432,TAPE à l'oeil,Group - TAO,12081,106.060,Hair Accessories,Hair Accessories,Hairbands,0.014,2hairbands in one set,86,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2024
140555,1,3006_1699258817023_34741,Okaidi France SAS,Group - Okaidi,12169,106.148,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.011,4clips in one set,5000,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2024
104538,1,52715_1686801015173_21679,The Body Shop International Limited,Group - The Body Shop,11258,105.341,Packaging,Secondary,Boxes / Paper Bags - Non-Foldable Box,0.088,"GC BOX STRAWBERRY VAL AR24 A0X;
Container:140gsm Woodfree + 130gsm kraft paper + 1.5mm greyboard
(FSC MIX CREDIT)",4092,"[""DongGuan DEDE Packaging Co. LTD""]",1,2023
120958,13,2881_1689567675009_18611,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,11411,105.492,Textiles,Textile Accessories,Cut & Sew Hat / Cap,0.071,CAP ATOME G / Garçon Chapeau-casquette,76,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""ANHUI LIGHT INDUSTRIES INTERNATIONAL CO., LTD""]",2,2023
72749,2,2870_1667898449731_73022,NEWORCH,Group - Orchestra,9401,103.488,Bags,Bags Fashion,Waistbag / Bumbag - Bags Fashion,0.205,SHOULDER BAG,2196,"[""DONGGUAN SHUNQI HANDBAGS INDUSTRIES CO.LTD""]",1,2023
92267,1,2881_1680587419501_94058,NEWORCH,Group - Orchestra,10309,104.395,Textiles,Textile Accessories,Knitted Hats,0.047999999999999994,DESUETBIS-AZ CAP,956,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""JIANGSU FSD KNITTING CO.,LTD""]",2,2023
96456,1,3180_1682585273422_8319,SLG BRANDS LIMITED,Group - SLG,10659,104.743,Home Fragrance,Candles,Filled,0.9594999999999999,Happy Place 3 wick Candle,5112,"[""Dongguan Xingyi Printing Co., Ltd."",""QINGDAO KINGKING APPLIED CHEMISTRY CO.,LTD""]",2,2023
96418,1,3006_1682579534471_3318,JACADI,Group - Jacadi,10879,104.963,Hair Accessories,Hair Accessories,Elastics,0.0085,2elastics in one set,1441,"[""Chic Accessories Factory"",""Dongguan Xingyi Printing Co., Ltd.""]",2,2023
128721,1,2881_1692259828690_30952,NEWORCH,Group - Orchestra,11595,105.675,Textiles,Textile Accessories,Cut & Sew Hat / Cap,0.054,BONDREE-BA  CASQUETTE,1761.75,"[""ANHUI LIGHT INDUSTRIES INTERNATIONAL CO., LTD""]",1,2024
91669,7,4484_1680167438820_40209,Douglas Cosmetics GmbH,Group - Nocibe Douglas,7307,102.102,Beauty Accessories,Face,Eyelash Tools,0.0376,98284 EYELASH CURLER,8040,"[""Sure Fashion Products Co Ltd"",""WING FAIT BNG (CHINA) PRINTING LIMITED""]",2,2023
85184,1,2870_1677141735817_21133,Oriflame Cosmetics Global S.A.,Group - Oriflame,8460,102.650,Bags,Bags Fashion,Crossbody - Bags Fashion,0.522,Hay Handbag with Printing Label (FSC MIX CREDIT),3501,"[""DONGGUAN JINGWEI IMPORT AND EXPORT CO.,LTD."",""WFL Printing Limited""]",2,2023
104489,1,2870_1686795388254_49676,Oriflame India Private Limited,Group - Oriflame,8313,102.608,Bags,Pouches,Cos Pouch,0.239,Hay Pouch Set with Printing Label ( FSC MIX CREDIT),6880,"[""DONGGUAN JINGWEI IMPORT AND EXPORT CO.,LTD."",""WFL Printing Limited""]",2,2023
93815,1,2900_1681463046507_12167,Rituals Cosmetic Trade B.V.,Group - Rituals,5308,100.456,Packaging,Secondary,Boxes / Paper Bags,0.18,"Shopping Bag Large

Bag: 200gsm FSC White Kraft paper + 350gsm Greyback for bottom card & inside of turn tops + 5 x 500mm Black PP handle 
(FSC MIX CREDIT)",83700,"[""XIAMEN NICE PACKAGING PRODUCTS CO., LTD.""]",1,2023
105618,6,3554_1687335388948_27768,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10784,104.868,Hair Accessories,Hair Accessories,Elastics,0.113896,"XL791 / ADLW20ECOOL-YELLOW
set of 10 items
with 3%rebate",15283,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
84945,1,3554_1676971158637_11753,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,8987,103.174,Hair Accessories,Hair Accessories,Claw Clips,0.017766999999999995,XL812 / ADLW201CRAB,2441,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
67247,1,2900_1664360411365_40384,Rituals Cosmetic Trade B.V.,Group - Rituals,5477,100.624,Packaging,Secondary,Boxes / Paper Bags,0.069,"Shopping Bag Medium

Bag: 120gsm FSC White Kraft paper + 350gsm Greyback for bottom card & inside of turn tops + 5 x 380mm Black paper twisted handle
(FSC MIX CREDIT)",164400,"[""XIAMEN NICE PACKAGING PRODUCTS CO., LTD.""]",1,2023
99015,1,2881_1683777797536_61873,MI HUB T/A Dimensions,Group - Dimensions,11055,105.139,Textiles,Textile Accessories,Woven Scarves,0.098,Female Winter Scarf,20000,"[""HANGZHOU IN-CHOICE IMPORT AND EXPORT CO., LTD.""]",1,2023
77159,25,3554_1671089400388_70371,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,9668,103.755,Hair Accessories,Hair Accessories,Scrunchies,0.034467,"ZS303 / ICCS23CHFL2-GREENN
2pcs Elastic in set",2072,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
95037,1,2883_1682218401380_90719,SLG BRANDS LIMITED,Group - SLG,10589,104.674,Sundries,Outdoor/Travel/Wellness S,Travel Mugs / Cups,0.30820000000000003,4-008425 WINNING TEAM,3762,"[""Dongguan Xingyi Printing Co., Ltd."",""SHANGHAI BRIGHT LIFE I/E CO., LTD"",""Ningbo General Union Co., Ltd.""]",3,2023
140891,9,3554_1699427618547_42841,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11993,105.972,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.037681,"XL875 / ADCW20PSTA9-PINKK
set of 6 items",3179,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
147802,9,3554_1704437252270_83951,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10386,104.471,Hair Accessories,Hair Accessories,Claw Clips,0.018595999999999994,XL812 / ADLW201CRAB,8374,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2024
136466,5,2870_1696911113905_65654,FabFitFun,Group - FabFitFun,11935,105.914,Bags,Bags Fashion,Tote - Bags Fashion,0.38,Hami Tote - Black,1500,"[""HONGFAXIANG INDUSTRIAL CO.,LTD""]",1,2024
136466,1,2870_1696911113904_76215,FabFitFun,Group - FabFitFun,11936,105.915,Bags,Bags Fashion,Crossbody - Bags Fashion,0.3175,Weave Bag - Lemon,500,"[""HONGFAXIANG INDUSTRIAL CO.,LTD""]",1,2024
137804,1,61100_1697598036079_87787,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,12008,105.987,Textiles,Textile Accessories,Cut & Sew Hat / Cap,0.07,24SI02F2CHA202,555,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""ZHENJIANG S&C HEADGEAR CO.,LTD""]",2,2024
126284,1,2870_1690538578667_90759,Concept 4 SAS,Group - Concept4,11506,105.586,Bags,Pouches,Cos Pouch,0.065,NOCIBE TROUSSE ST VAL 2024,8004,"[""Dongguan Haiyang Handbag Co.,Ltd""]",1,2023
105083,17,52815_1687152014968_31464,Rituals Cosmetic Trade B.V.,Group - Rituals,10441,104.526,Sundries,Home,Bathroom,0.33659999999999995,Enume Soap Dispenser Antique,6906,"[""Dongguan Xingyi Printing Co., Ltd."",""Guangdong ShengYiLong House Product Technology Limited""]",2,2023
95500,25,3554_1682319110550_4854,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10386,104.471,Hair Accessories,Hair Accessories,Claw Clips,0.018595999999999994,XL812 / ADLW201CRAB,232,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
64984,2,2870_1663311739740_7125,Costralia Pty Ltd (t/a Sisley),Group - Sisley,8791,102.979,Bags,Pouches,Cos Pouch,0.243,MAKEUP VANITY,200,"[""Dongguan Haiyang Handbag Co.,Ltd""]",1,2023
88483,1,2900_1679206568821_27767,Concept 4 SAS,Group - Concept4,10150,104.236,Packaging,Secondary,Boxes / Paper Bags - Foldable Box,0.051,"NOCIBE XMAS23 HSPA VB S

Co-pack service with packaging and components",10002,"[""WING FAIT BNG (CHINA) PRINTING LIMITED""]",1,2023
124836,4,3554_1689926725586_71036,FabFitFun,Group - FabFitFun,11335,105.418,Hair Accessories,Hair Accessories,Hair Sets,0.0615,"SUM-FA-671 Core Claw Clips - Grey, Pink, White",5000,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2023
84243,19,3554_1676356290851_37956,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,8485,102.675,Hair Accessories,Hair Accessories,Scrunchies,0.033677,"XS133 / ADCW20CHBAS-POWDERPINK
set of 2 tiems
with 3%rbate",334,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
120020,1,3554_1688957411405_74779,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11029,105.113,Hair Accessories,Hair Accessories,Elastics,0.23991600000000002,"XM789 / ADCW20EFIN9-MARROSEGOL 
set of 20 items
with 3%rebate",7087,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
124584,1,3554_1689843181924_26748,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11441,105.522,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.026277,"ARF85/ICCW23PIHA2
Hair clip with3pcs in set",3069,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
93114,1,3554_1681182179746_36505,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10360,104.445,Hair Accessories,Hair Accessories,Soft Headbands,0.016,AEK91/ICLW23FLEOP,7573,"[""Li Fu Enterprises Corp.""]",1,2023
143427,1,3554_1701312833251_72170,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,12399,106.377,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.01796,"KARETTE
Hair clip with 4pcs in set
with3%rebate",4356,"[""Chic Accessories Factory""]",1,2023
80387,51,2881_1673322877347_97749,NEWORCH,Group - Orchestra,9765,103.852,Textiles,Textile Accessories,Knitted Hats,0.053,ORIBBED-AZ  CAP,348,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""ANHUI LIGHT INDUSTRIES INTERNATIONAL CO., LTD""]",2,2023
133947,5,3554_1695287918349_15778,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11844,105.823,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.04127599999999999,"BAL54/ICCS24WCFLO
set of 6 pcs
with 3%rebate",108,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
129280,6,3554_1692689863528_26816,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11603,105.683,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.034077,"AXI07 / ICCW23PICRI
HAIR CLIP with3pcs
7.5%rebate",861,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
84993,1,2881_1677051791208_80663,NEWORCH,Group - Orchestra,9925,104.011,Textiles,Textile Accessories,Knitted Set,0.139,ELUKA-AZ HATS/SCARF,5600,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""JIANGSU FSD KNITTING CO.,LTD""]",2,2023
133586,1,3554_1695027582496_26193,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11033,105.117,Hair Accessories,Hair Accessories,Elastics,0.22859700000000008,"XM789 / ADCW20EFIN9-MARROSEGOL
set of 20 items
with 3%rebate",2494,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
107153,3,4483_1688194478256_19742,The Body Shop International Limited,Group - The Body Shop,11337,105.420,Packaging,Secondary,Boxes / Paper Bags - Non-Foldable Box,0.323,"GC BOX DELUXE BLUE MUSK RM24 A0X
Container:120gsm Woodfree + 120gsm kraft paper + 1.4mm greyboard + jute ribbon; 
Fitment: corrugated board+1.5mm greyboard
(FSC MIX CREDIT)",164,"[""Xiamen Thinker Packaging Products Co.,Ltd.""]",1,2023
100026,16,3554_1684314453439_27306,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,11099,105.183,Hair Accessories,Hair Accessories,Scrunchies,0.13919700000000002,"ARF33 / ICLW23CHSAT
elastic with 5pcs in set",286,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
93759,1,2900_1681457266234_89948,Rituals Cosmetic Trade B.V.,Group - Rituals,5308,100.456,Packaging,Secondary,Boxes / Paper Bags,0.18,"Shopping Bag Large

Bag: 200gsm FSC White Kraft paper + 350gsm Greyback for bottom card & inside of turn tops + 5 x 500mm Black PP handle 
(FSC MIX CREDIT)",83700,"[""XIAMEN NICE PACKAGING PRODUCTS CO., LTD.""]",1,2023
124801,6,3554_1689924763421_73641,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10780,104.864,Hair Accessories,Hair Accessories,Elastics,0.013727999999999997,"XL791 / ADLW20ECOOL-REAL BLACK
set of 10 items
with 3%rebate",1582,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
107155,1,4483_1688195639020_81389,The Body Shop International Limited,Group - The Body Shop,11285,105.368,Packaging,Secondary,Boxes / Paper Bags - Non-Foldable Box,0.218,"GC BOX MED BLK MUSK NGT BLOOM RM24
Container:120gsm Woodfree + 120gsm kraft paper + 1.4mm greyboard + jute ribbon; 
Fitment: corrugated board+1.5mm greyboard
(FSC MIX CREDIT)",2898,"[""Xiamen Thinker Packaging Products Co.,Ltd.""]",1,2023
133687,1,15447_1695114244027_8301,DOUGLAS COSMETICS GMBH - S,Group - Nocibe Douglas,11832,105.811,Cosmetics,Color Cosmetics,Face - Highlighter,0.1989,"DOUGLAS MY CONTOU HIGHLIGHT PALETTE

300gsm ,FSC MIX CREDIT",14976,"[""Zhongshan Domiline Cosmetics Co., Ltd."",""New colorich Packaging (ZHONGSHAN) Co.,Ltd""]",2,2023
139540,10,61100_1698398751144_26316,TAPE à l'oeil,Group - TAO,12131,106.110,Textiles,Textile Accessories,Cut & Sew Hat / Cap,0.055,CAP ALAF BBG/Bébé garçon Chapeau-casquette,607,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""ANHUI LIGHT INDUSTRIES INTERNATIONAL CO., LTD""]",2,2023
90677,13,3554_1679644257966_65721,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10237,104.323,Hair Accessories,Hair Accessories,Scrunchies,0.008863,"AEK74/ICCW231CHOU
Elastic 1pc
with 7.5%rebate",5122,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
73873,7,3006_1668507520778_84811,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,9124,103.311,Hair Accessories,Hair Accessories,Hairbands,0.017,null,1234,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Li Fu Enterprises Corp.""]",2,2023
105883,1,3554_1687659720873_88841,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10784,104.868,Hair Accessories,Hair Accessories,Elastics,0.113896,"XL791 / ADLW20ECOOL-YELLOW
set of 10 items
with 3%rebate",3791,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
101084,1,3180_1684919034607_18762,Cosmeticos Avon S.A.,Group - Avon,11163,105.247,Home Fragrance,Diffusers,Reed Diffusers,0.14934999999999998,DIFUSOR CANELA Y NARANJA,7128,"[""Dongguan Xingyi Printing Co., Ltd."",""Ningbo Kwungs Home Interior & Gift Co Ltd""]",2,2023
140393,1,3173_1699237676469_33362,VERTBAUDET S.A.S,Group - Verbaudet,12161,106.140,Fashion Accessories,Eyewear,Sunglasses,0.024,sunglass,1000,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory"",""Zhejiang Outlook Optical Manufactory Co.,Ltd""]",3,2023
140388,1,3173_1699237093287_30537,VERTBAUDET S.A.S,Group - Verbaudet,12158,106.137,Fashion Accessories,Eyewear,Sunglasses,0.024,sunglass,1600,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory"",""Zhejiang Outlook Optical Manufactory Co.,Ltd""]",3,2023
124755,7,3554_1689908493759_66479,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10333,104.418,Hair Accessories,Hair Accessories,Elastics,0.48939599999999994,"XM727 / ADCW20ETRE9-MULTICO
Elastic with 100pcs in set
with 3%rebate",536,"[""YIWU HANJI KNITTED GOODS FACTORY"",""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",3,2023
133247,3,35897_1694728550353_37018,Rituals Cosmetic Trade B.V.,Group - Rituals,7620,102.215,Textiles,Textile Garment,Kaftans / Kimonos,0.21,"Jaypur Saree Kimono
Salmon Square",630,"[""NCCR EXPORTS""]",1,2024
74649,3,35897_1669201619016_51656,Rituals Cosmetic Trade B.V.,Group - Rituals,7911,102.506,Textiles,Home Textile,Pillowcase,0.2,Vellore Cotton Velvet Pillowcase 60x40cm Grey Blue,2400,"[""IRIS HOME EXPORTS PVT LTD""]",1,2023
144098,7,3554_1701929851543_38966,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,12146,106.125,Hair Accessories,Hair Accessories,Soft Headbands,0.018201000000000002,KAFRANCINE,3168,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",3,2023
140293,1,3006_1698999684515_50611,JACADI,Group - Jacadi,12067,106.046,Hair Accessories,Hair Accessories,Elastics,0.009,1elastic in one set,1347,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2023
94913,1,2900_1682058181483_79242,Rituals Cosmetic Trade B.V.,Group - Rituals,5307,100.455,Packaging,Secondary,Boxes / Paper Bags,0.12,"Shopping Bag Small

Bag: 120gsm FSC White Kraft paper + 250gsm Greyback for bottom card & inside of turn tops + 5 x 380mm Black paper twisted handle 
(FSC MIX CREDIT)",182800,"[""XIAMEN NICE PACKAGING PRODUCTS CO., LTD.""]",1,2023
143656,1,52815_1701404195474_85501,Rituals Cosmetic Trade B.V.,Group - Rituals,11185,105.269,Sundries,Home,Bathroom,0.433,Verrez Soap Dispenser Gold,486,"[""Guangdong ShengYiLong House Product Technology Limited""]",1,2024
67851,1,3180_1664522810347_25834,Avon Cosmetics Ltd,Group - Avon,8900,103.087,Home Fragrance,Candles,Shaped Wax,0.0955,Vanilla & Tonka Bean Wax Melts ,5040,"[""Ramesh Flowers Private Limited""]",1,2023
145203,26,3554_1702611888907_17739,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,12494,106.472,Hair Accessories,Hair Accessories,Elastics,0.25779599999999997,"BAM85 / ICLS242FINE
with 3% rebate",78,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
141064,6,3554_1699589416168_85114,NEWORCH,Group - Orchestra,12259,106.237,Hair Accessories,Hair Accessories,Elastics,0.018702000000000003,"OSIREINETTE-BA/AFIOR5-ROC-Assorted
with 3%rebate",320,"[""Chic Accessories Factory""]",1,2023
136317,1,3180_1696835204048_27579,Avon Cosmetics Ltd,Group - Avon,8965,103.152,Home Fragrance,Oil,Essential Oils,0.081,White Jasmine & Neroli Fragrance Oil 10ml ,24516,"[""Ramesh Flowers Private Limited""]",1,2024
83303,5,2898_1675323774384_60461,DOUGLAS COSMETICS GMBH - S,Group - Nocibe Douglas,9813,103.899,Cosmetics,Color Cosmetics,Eyes - Eyeshadow,0.0213,DOUGLAS XMAS23 LIQUID EYESHADOW GOLD,104100,"[""Zhongshan Domiline Cosmetics Co., Ltd.""]",1,2023
140801,19,3554_1699412549794_65539,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,12205,106.184,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.01634,"TYAJOCLIC3
Hair clip with 4PCS
with 3%rebate",185,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2023
99314,1,3173_1684116148537_75850,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,11082,105.166,Fashion Accessories,Jewellery,Bracelets,0.033,3pcs bracelet into one set,500,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2023
94261,14,3554_1681890121263_63007,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,10454,104.539,Hair Accessories,Hair Accessories,Claw Clips,0.023000999999999994,"GOFLERETTE
Hair clip with 3pcs in set
with 3%rebate",5110,"[""Chic Accessories Factory""]",1,2023
85303,1,3554_1677205629087_49872,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,9956,104.042,Hair Accessories,Hair Accessories,Claw Clips,0.050667999999999984,"ZS214 / ICLS23CRGL2-MULTICOLOR
Hair clip 2pc in set
with 3%rebate",4084,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
70012,10,3173_1666230504052_75033,Concept 4 SRL - Kiabi,Group - Kiabi,9167,103.354,Fashion Accessories,Eyewear,Sunglasses,0.021,ZT394 / JBOS23GTDYE-MULTICO,1099,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Wenzhou Dongtian Glasses Manufacture Co.,Ltd""]",2,2023
73466,1,4483_1668398558591_87785,Rituals Cosmetic Trade B.V.,Group - Rituals,5165,100.336,Packaging,Secondary,Accessories - Metal Hardware,0.0012501,"Alu Sticker 42mm

Material: 0.25mm Thickness Silk screen color Aluminium
H24 hardness and 0.5mm strong self-adhesion backing",1280000,"[""Dongguanshi longmao La Chain Limited""]",1,2023
100055,10,3173_1684317277110_1696,NEWORCH,Group - Orchestra,11103,105.187,Fashion Accessories,Jewellery,Necklaces,0.026000000000000002,BELL NECKLACE,160,"[""Chic Accessories Factory""]",1,2023
95595,1,3554_1682323800404_97802,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,10786,104.870,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.031066000000000003,"XL875 / ADCW20PSTA9
set of 6 items",11182,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2023
